Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Block_Name,School_Management_Id,School_Management_Name,School_Category_Id,School_Category_Name,Academic_Qualification_Id,Academic_Qualification_Name,Professional_Qualification_Id,Professional_Qualification_Name,Only_Pre_Primary_Male,Only_Pre_Primary_Female,Pre_Primary_and_Primary_Male,Pre_Primary_and_Primary_Female,Only_Primary_Male,Only_Primary_Female,Primary_and_Upperprimary_Male,Primary_and_Upperprimary_Female,Only_Upperprimary_Male,Only_Upperprimary_Female,Upperprimary_and_Secondary_Male,Upperprimary_and_Secondary_Female,Only_Secondary_Male,Only_Secondary_Female,Secondary_and_Highersecondary_Male,Secondary_and_Highersecondary_Female,Only_Highersecondary_Male,Only_Highersecondary_Female,Total_Teacher,Total_Male,Total_Female
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,12,Department of Education,1,PS (I-V),2,Secondary,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,12,Department of Education,1,PS (I-V),2,Secondary,6,None,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,12,Department of Education,1,PS (I-V),2,Secondary,6,None,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,2,UPS (I-VIII),2,Secondary,6,None,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,2,UPS (I-VIII),2,Secondary,6,None,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,22,20,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,2,UPS (I-VIII),2,Secondary,6,None,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,12,Department of Education,2,UPS (I-VIII),2,Secondary,6,None,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,1,PS (I-V),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,1,PS (I-V),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,1,PS (I-V),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,12,Department of Education,1,PS (I-V),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,12,Department of Education,1,PS (I-V),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,12,Department of Education,1,PS (I-V),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,2,UPS (I-VIII),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,12,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,2,UPS (I-VIII),3,Higher secondary,5,Others,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,12,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,12,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,12,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,2,UPS (I-VIII),3,Higher secondary,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,2,UPS (I-VIII),3,Higher secondary,6,None,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,2,UPS (I-VIII),3,Higher secondary,6,None,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,12,Department of Education,2,UPS (I-VIII),3,Higher secondary,6,None,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,2,UPS (I-VIII),3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,1,PS (I-V),3,Higher secondary,8,Pursuing any relevant professional course,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,2,UPS (I-VIII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,8,4,0,0,0,0,0,0,0,0,13,9,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,2,UPS (I-VIII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,6,2,0,0,43,5,0,0,0,0,0,0,0,0,56,49,7
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,2,UPS (I-VIII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,32,16,16
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,12,Department of Education,2,UPS (I-VIII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,7,6,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,2,UPS (I-VIII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,2,UPS (I-VIII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,12,Department of Education,2,UPS (I-VIII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,2,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,12,Department of Education,1,PS (I-V),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,1,PS (I-V),4,Graduate,5,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,1,PS (I-V),4,Graduate,5,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,2,UPS (I-VIII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,4,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,2,UPS (I-VIII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,2,UPS (I-VIII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,1,PS (I-V),4,Graduate,6,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,1,PS (I-V),4,Graduate,6,None,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,2,0,0,0,18,5,0,0,0,0,0,0,0,0,25,20,5
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,1,0,0,0,60,9,0,0,0,0,0,0,0,0,70,61,9
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,1,0,0,0,47,8,0,0,0,0,0,0,0,0,56,48,8
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,12,Department of Education,2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,7,8,0,0,8,7,0,0,0,0,0,0,0,0,30,15,15
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,2,UPS (I-VIII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,3,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,12,Department of Education,2,UPS (I-VIII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,2,UPS (I-VIII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,2,UPS (I-VIII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,2,UPS (I-VIII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,12,Department of Education,2,UPS (I-VIII),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,12,Department of Education,2,UPS (I-VIII),5,Post graduate,6,None,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,6,5,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,12,Department of Education,2,UPS (I-VIII),5,Post graduate,6,None,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,12,Department of Education,2,UPS (I-VIII),5,Post graduate,6,None,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,3,HSS (I-XII),2,Secondary,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,3,HSS (I-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,3,HSS (I-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,4,4,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,5,HSS (VI-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,3,HSS (I-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,5,HSS (VI-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,2,1,11,8,3
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,5,HSS (VI-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,3,HSS (I-XII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,3,12,8,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,8,Unrecognized,1,PS (I-V),4,Graduate,6,None,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,8,Unrecognized,1,PS (I-V),4,Graduate,6,None,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,8,Unrecognized,1,PS (I-V),4,Graduate,6,None,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,8,Unrecognized,1,PS (I-V),4,Graduate,6,None,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,8,Unrecognized,1,PS (I-V),4,Graduate,6,None,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,3,HSS (I-XII),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,5,HSS (VI-XII),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,13,6,23,15,8
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,3,HSS (I-XII),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,5,3
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,4,Government Aided,5,HSS (VI-XII),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,93,Jawahar Navodaya Vidyalaya ,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,93,Jawahar Navodaya Vidyalaya ,5,HSS (VI-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,93,Jawahar Navodaya Vidyalaya ,5,HSS (VI-XII),4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,93,Jawahar Navodaya Vidyalaya ,5,HSS (VI-XII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,1,1,0,0,7,0,1,1,6,0,17,15,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),3,Higher secondary,5,Others,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),3,Higher secondary,6,None,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),4,Graduate,5,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,5,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,2,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),2,Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),2,Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),2,Secondary,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),2,Secondary,6,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,2,UPS (I-VIII),2,Secondary,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,2,UPS (I-VIII),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,3,HSS (I-XII),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,3,HSS (I-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),4,Graduate,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),4,Graduate,6,None,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,3,HSS (I-XII),4,Graduate,6,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,14,Madarsa recognized (by Wakf board/Madarsa Board) ,1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
